timestamp,open,high,low,close,volume
1990-01-02T14:30:00.000Z,223.835,227.725,220.435,227.725,221440000
1990-01-03T14:30:00.000Z,227.725,228.94,226.1,226.1,305320000
1990-01-04T14:30:00.000Z,226.1,226.175,222.71,224.715,295900000
1990-01-05T14:30:00.000Z,224.715,224.795,222.89,223.14,274460000
1990-01-08T14:30:00.000Z,223.14,223.58,221.64,223.54,231000000
1990-01-09T14:30:00.000Z,223.54,224.33,221.08,221.18,266260000
1990-01-10T14:30:00.000Z,221.18,221.18,216.465,216.555,287780000
1990-01-11T14:30:00.000Z,216.555,218.22,213.505,213.505,266000000
1990-01-12T14:30:00.000Z,213.505,213.505,208.405,208.795,287000000
1990-01-15T14:30:00.000Z,208.795,209.335,207.29,207.615,216120000
1990-01-16T14:30:00.000Z,207.615,212,204.76,211.915,295180000
1990-01-17T14:30:00.000Z,211.915,213.9,210.45,210.605,278300000
1990-01-18T14:30:00.000Z,210.605,210.625,208.31,210.57,272660000
1990-01-19T14:30:00.000Z,210.57,214.89,210.57,213.91,304340000
1990-01-22T14:30:00.000Z,213.91,213.91,207.885,208.06,260980000
1990-01-23T14:30:00.000Z,208.06,209.985,206.075,207.48,282880000
1990-01-24T14:30:00.000Z,207.48,209.75,205.75,206.745,326860000
1990-01-25T14:30:00.000Z,206.745,209.83,205.47,205.775,261000000
1990-01-26T14:30:00.000Z,205.775,206.75,201.24,203.245,272680000
1990-01-29T14:30:00.000Z,203.245,204.815,200.12,202.055,237180000
1990-01-30T14:30:00.000Z,202.055,202.055,196.685,197.655,320320000
1990-01-31T14:30:00.000Z,197.655,201.965,197.655,201.94,296000000
1990-02-01T14:30:00.000Z,201.94,203.045,200.525,203.045,270940000
1990-02-02T14:30:00.000Z,203.045,206.755,202.69,205.615,270040000
1990-02-05T14:30:00.000Z,205.615,206.835,205.07,206.49,216700000
1990-02-06T14:30:00.000Z,206.49,206.715,203.775,205.075,239400000
1990-02-07T14:30:00.000Z,205.075,207.2,202.91,206.805,298600000
1990-02-08T14:30:00.000Z,206.805,209.58,206.805,207.245,280060000
1990-02-09T14:30:00.000Z,207.245,208.745,206.92,208.495,250660000
1990-02-12T14:30:00.000Z,208.495,208.52,205.945,206.88,226060000
1990-02-13T14:30:00.000Z,206.88,207.995,205.345,207.2,254460000
1990-02-14T14:30:00.000Z,207.2,208.535,206.985,208.06,279080000
1990-02-15T14:30:00.000Z,208.06,210.105,206.87,209.93,304760000
1990-02-16T14:30:00.000Z,209.93,210.435,208.31,208.355,240440000
1990-02-20T14:30:00.000Z,208.355,208.355,203.345,205.065,216560000
1990-02-21T14:30:00.000Z,205.065,205.44,201.82,204.75,240200000
1990-02-22T14:30:00.000Z,204.75,206.855,203.975,204.19,269740000
1990-02-23T14:30:00.000Z,204.19,204.19,200.405,201.795,234440000
1990-02-26T14:30:00.000Z,201.795,204.675,201.395,204.625,229200000
1990-02-27T14:30:00.000Z,204.65,206.71,204.65,205.785,261700000
1990-02-28T14:30:00.000Z,205.785,208.59,205.6,207.915,258800000
1990-03-01T14:30:00.000Z,207.915,210.02,206.525,209.105,268480000
1990-03-02T14:30:00.000Z,209.105,211.545,208.905,211.54,264740000
1990-03-05T14:30:00.000Z,211.54,212.08,209.345,210.39,222000000
1990-03-06T14:30:00.000Z,210.39,212.505,207.67,210.96,278300000
1990-03-07T14:30:00.000Z,210.96,211.865,209.81,210.155,335100000
1990-03-08T14:30:00.000Z,210.155,213.57,209.61,213.11,291460000
1990-03-09T14:30:00.000Z,213.11,214.13,212.475,213.82,270240000
